dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Railways,main,object_delete_70pct,2025,0.9968216095175164,0.99609375,0.00390625,15923,0,5,15.0,15.5498046875,48,[2025]
Railways,main,scale_0.1,0,1.0,1.0,0.0,52472,0,28,51.0,51.2421875,140,[]
Railways,main,scale_0.9,0,1.0,1.0,0.0,52474,0,28,51.0,51.244140625,141,[]
Railways,main,scale_1.3,0,1.0,1.0,0.0,52474,0,28,51.0,51.244140625,141,[]
Railways,main,scale_1.7,0,1.0,1.0,0.0,52472,0,28,51.0,51.2421875,141,[]
Railways,main,scale_2.1,0,1.0,1.0,0.0,52474,0,28,51.0,51.244140625,141,[]
Railways,main,translation_20,0,1.0,1.0,0.0,52474,0,28,51.0,51.244140625,141,[]
Railways,main,translation_30,0,1.0,1.0,0.0,52474,0,28,51.0,51.244140625,141,[]
Railways,main,translation_40,0,1.0,1.0,0.0,52472,0,28,51.0,51.2421875,141,[]
Railways,main,translation_50,0,1.0,1.0,0.0,52473,0,28,51.0,51.2431640625,141,[]
Railways,main,translation_60,0,1.0,1.0,0.0,52473,0,28,51.0,51.2431640625,141,[]
Railways,repeat,vertex_delete_30pct,1,0.9992072927806908,0.9990234375,0.0009765625,40169,0,20,39.0,39.2275390625,99,[1]
Railways,repeat,vertex_delete_50pct,1,0.9928631194931944,0.9912109375,0.0087890625,31904,0,14,31.0,31.15625,72,[1]
Railways,repeat,object_delete_30pct,1,1.0,1.0,0.0,36994,0,20,36.0,36.126953125,95,[1]
Railways,repeat,object_delete_90pct,1,0.9526173336479749,0.94140625,0.05859375,5509,6,0,5.0,5.3798828125,24,[1]
Railways,repeat,vertex_add_50pct,1,0.9864975311979914,0.9833984375,0.0166015625,75886,0,49,74.0,74.107421875,122,[1]
Railways,repeat,noise_50pct_1p4tau,1,0.8931521694094449,0.869140625,0.130859375,52474,0,27,51.0,51.244140625,75,[1]
Railways,repeat,compound,1,0.9279275124334992,0.912109375,0.087890625,30766,0,12,30.0,30.044921875,65,"[1, 10001, 20001, 30001]"
Railways,repeat,vertex_delete_30pct,2,0.997617471163186,0.9970703125,0.0029296875,40091,0,21,39.0,39.1513671875,88,[2]
Railways,repeat,vertex_delete_50pct,2,0.9912429266746572,0.9892578125,0.0107421875,31813,0,14,31.0,31.0673828125,78,[2]
Railways,repeat,object_delete_30pct,2,1.0,1.0,0.0,36488,0,16,35.0,35.6328125,100,[2]
Railways,repeat,object_delete_90pct,2,0.9479683941093622,0.935546875,0.064453125,5148,6,0,5.0,5.02734375,17,[2]
Railways,repeat,vertex_add_50pct,2,0.9856572155268516,0.982421875,0.017578125,75870,0,48,74.0,74.091796875,120,[2]
Railways,repeat,noise_50pct_1p4tau,2,0.8982043835969449,0.8759765625,0.1240234375,52474,0,30,51.0,51.244140625,76,[2]
Railways,repeat,compound,2,0.937809777879917,0.923828125,0.076171875,30048,0,11,29.0,29.34375,53,"[2, 10002, 20002, 30002]"
Railways,repeat,vertex_delete_30pct,3,0.9992072927806908,0.9990234375,0.0009765625,40135,0,20,39.0,39.1943359375,97,[3]
Railways,repeat,vertex_delete_50pct,3,0.993662103599709,0.9921875,0.0078125,31935,0,13,31.0,31.1865234375,64,[3]
Railways,repeat,object_delete_30pct,3,1.0,1.0,0.0,36337,0,12,35.0,35.4853515625,106,[3]
Railways,repeat,object_delete_90pct,3,0.9418658131647024,0.927734375,0.072265625,5926,7,0,6.0,5.787109375,22,[3]
Railways,repeat,vertex_add_50pct,3,0.9784669849842772,0.9736328125,0.0263671875,75883,0,48,74.0,74.1044921875,126,[3]
Railways,repeat,noise_50pct_1p4tau,3,0.9011267423506004,0.87890625,0.12109375,52474,0,34,51.0,51.244140625,74,[3]
Railways,repeat,compound,3,0.926992564103447,0.9091796875,0.0908203125,31278,0,14,30.0,30.544921875,54,"[3, 10003, 20003, 30003]"
Railways,repeat,vertex_delete_30pct,4,1.0,1.0,0.0,40065,0,17,39.0,39.1259765625,95,[4]
Railways,repeat,vertex_delete_50pct,4,0.9841029924901796,0.98046875,0.01953125,31894,0,13,31.0,31.146484375,75,[4]
Railways,repeat,object_delete_30pct,4,1.0,1.0,0.0,38024,0,17,37.0,37.1328125,105,[4]
Railways,repeat,object_delete_90pct,4,0.952785442377427,0.94140625,0.05859375,5876,5,0,5.0,5.73828125,20,[4]
Railways,repeat,vertex_add_50pct,4,0.988086094050162,0.9853515625,0.0146484375,75780,0,49,74.0,74.00390625,135,[4]
Railways,repeat,noise_50pct_1p4tau,4,0.8780650589699843,0.8515625,0.1484375,52474,0,30,51.0,51.244140625,83,[4]
Railways,repeat,compound,4,0.9345238704775928,0.919921875,0.080078125,30867,0,15,30.0,30.1435546875,55,"[4, 10004, 20004, 30004]"
Railways,repeat,vertex_delete_30pct,5,0.9992072927806908,0.9990234375,0.0009765625,40039,0,17,39.0,39.1005859375,95,[5]
Railways,repeat,vertex_delete_50pct,5,0.9834762710285796,0.9794921875,0.0205078125,31752,0,15,31.0,31.0078125,66,[5]
Railways,repeat,object_delete_30pct,5,1.0,1.0,0.0,35863,0,19,35.0,35.0224609375,102,[5]
Railways,repeat,object_delete_90pct,5,0.9465830042156108,0.93359375,0.06640625,5206,9,0,5.0,5.083984375,13,[5]
Railways,repeat,vertex_add_50pct,5,0.9800413496146358,0.9755859375,0.0244140625,75890,0,47,74.0,74.111328125,118,[5]
Railways,repeat,noise_50pct_1p4tau,5,0.8933723171914373,0.87109375,0.12890625,52474,0,28,51.0,51.244140625,83,[5]
Railways,repeat,compound,5,0.9195292101145934,0.9013671875,0.0986328125,29866,0,14,29.0,29.166015625,52,"[5, 10005, 20005, 30005]"
Railways,repeat,vertex_delete_30pct,6,0.9984126984126984,0.998046875,0.001953125,39963,0,18,39.0,39.0263671875,103,[6]
Railways,repeat,vertex_delete_50pct,6,0.9825685872915784,0.978515625,0.021484375,31730,0,12,31.0,30.986328125,71,[6]
Railways,repeat,object_delete_30pct,6,1.0,1.0,0.0,36872,0,18,36.0,36.0078125,94,[6]
Railways,repeat,object_delete_90pct,6,0.91965257940893,0.9013671875,0.0986328125,4858,14,0,5.0,4.744140625,14,[6]
Railways,repeat,vertex_add_50pct,6,0.9784938215084236,0.9736328125,0.0263671875,75866,0,49,74.0,74.087890625,135,[6]
Railways,repeat,noise_50pct_1p4tau,6,0.8874796338820536,0.8642578125,0.1357421875,52474,0,28,51.0,51.244140625,87,[6]
Railways,repeat,compound,6,0.9295354805137024,0.9130859375,0.0869140625,30441,0,14,30.0,29.7275390625,50,"[6, 10006, 20006, 30006]"
Railways,repeat,vertex_delete_30pct,7,0.9992072927806908,0.9990234375,0.0009765625,40133,0,20,39.0,39.1923828125,87,[7]
Railways,repeat,vertex_delete_50pct,7,0.9896910328494462,0.9873046875,0.0126953125,31961,0,13,31.0,31.2119140625,70,[7]
Railways,repeat,object_delete_30pct,7,0.9992060340153568,0.9990234375,0.0009765625,37236,0,15,36.0,36.36328125,106,[7]
Railways,repeat,object_delete_90pct,7,0.9418658131647024,0.927734375,0.072265625,5385,9,0,5.0,5.2587890625,14,[7]
Railways,repeat,vertex_add_50pct,7,0.9848376368068772,0.9814453125,0.0185546875,75829,0,46,73.5,74.0517578125,122,[7]
Railways,repeat,noise_50pct_1p4tau,7,0.8938204568265324,0.869140625,0.130859375,52474,0,31,51.0,51.244140625,80,[7]
Railways,repeat,compound,7,0.9272198326698148,0.91015625,0.08984375,30226,0,12,29.0,29.517578125,53,"[7, 10007, 20007, 30007]"
