dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Road,repeat,object_delete_90pct,4,0.8894254707194191,0.86328125,0.13671875,8967,0,2,9.0,8.7568359375,22,[4]
Road,repeat,vertex_add_50pct,4,0.9130219928954608,0.89453125,0.10546875,103590,0,73,101.0,101.162109375,131,[4]
Road,repeat,noise_50pct_1p4tau,4,0.8239229734193713,0.79296875,0.20703125,69350,0,44,68.0,67.724609375,97,[4]
Road,repeat,compound,4,0.8477956028969276,0.814453125,0.185546875,35550,0,17,34.0,34.716796875,53,"[4, 10004, 20004, 30004]"
Road,repeat,vertex_delete_30pct,5,0.9651359188073728,0.95703125,0.04296875,49060,0,28,48.0,47.91015625,71,[5]
Road,repeat,vertex_delete_50pct,5,0.8946976941912128,0.8701171875,0.1298828125,35576,0,19,34.5,34.7421875,54,[5]
Road,repeat,object_delete_30pct,5,0.9952468916437276,0.994140625,0.005859375,47543,0,24,46.0,46.4287109375,71,[5]
Road,repeat,object_delete_90pct,5,0.8727340900302981,0.8427734375,0.1572265625,5531,5,0,5.0,5.4013671875,15,[5]
Road,repeat,vertex_add_50pct,5,0.9124250092667188,0.892578125,0.107421875,103552,0,64,101.0,101.125,133,[5]
Road,repeat,noise_50pct_1p4tau,5,0.8283219404679761,0.7958984375,0.2041015625,69356,0,44,68.0,67.73046875,95,[5]
Road,repeat,compound,5,0.8294957410062537,0.7919921875,0.2080078125,35387,0,19,34.0,34.5576171875,53,"[5, 10005, 20005, 30005]"
Road,repeat,vertex_delete_30pct,6,0.9617334967033844,0.953125,0.046875,49090,0,27,48.0,47.939453125,71,[6]
Road,repeat,vertex_delete_50pct,6,0.8932375238260174,0.8701171875,0.1298828125,35589,0,18,35.0,34.7548828125,63,[6]
Road,repeat,object_delete_30pct,6,0.9944340175269571,0.9931640625,0.0068359375,52761,0,21,52.0,51.5244140625,73,[6]
Road,repeat,object_delete_90pct,6,0.8561099580305529,0.8203125,0.1796875,8517,0,1,8.0,8.3173828125,21,[6]
Road,repeat,vertex_add_50pct,6,0.917075888232912,0.8984375,0.1015625,103447,0,66,101.0,101.0224609375,141,[6]
Road,repeat,noise_50pct_1p4tau,6,0.812173811970976,0.7734375,0.2265625,69356,0,45,68.0,67.73046875,100,[6]
Road,repeat,compound,6,0.8250743321737595,0.7900390625,0.2099609375,38628,0,22,38.0,37.72265625,58,"[6, 10006, 20006, 30006]"
Road,repeat,vertex_delete_30pct,7,0.9677154333518394,0.9599609375,0.0400390625,48998,0,28,48.0,47.849609375,69,[7]
Road,repeat,vertex_delete_50pct,7,0.8968253968253969,0.873046875,0.126953125,35528,0,16,34.5,34.6953125,56,[7]
Road,repeat,object_delete_30pct,7,0.9920521281322652,0.990234375,0.009765625,50057,0,24,49.0,48.8837890625,73,[7]
Road,repeat,object_delete_90pct,7,0.8537391202189487,0.8212890625,0.1787109375,5491,7,0,5.0,5.3623046875,15,[7]
Road,repeat,vertex_add_50pct,7,0.914748295677256,0.8955078125,0.1044921875,103448,0,66,101.0,101.0234375,130,[7]
Road,repeat,noise_50pct_1p4tau,7,0.8203640071621281,0.78515625,0.21484375,69348,0,42,67.0,67.72265625,95,[7]
Road,repeat,compound,7,0.8147996908343714,0.7744140625,0.2255859375,35747,0,17,35.0,34.9091796875,55,"[7, 10007, 20007, 30007]"
Road,repeat,vertex_delete_30pct,8,0.9730598590274662,0.966796875,0.033203125,49238,0,29,48.0,48.083984375,68,[8]
Road,repeat,vertex_delete_50pct,8,0.9011928103573732,0.8779296875,0.1220703125,35752,0,20,35.0,34.9140625,58,[8]
Road,repeat,object_delete_30pct,8,0.9952279769488644,0.994140625,0.005859375,49064,0,27,48.0,47.9140625,75,[8]
Road,repeat,object_delete_90pct,8,0.8287419301647448,0.7880859375,0.2119140625,4641,9,0,4.0,4.5322265625,14,[8]
Road,repeat,vertex_add_50pct,8,0.9074391557113688,0.8876953125,0.1123046875,103478,0,72,101.0,101.052734375,131,[8]
Road,repeat,noise_50pct_1p4tau,8,0.8157123702275371,0.779296875,0.220703125,69354,0,45,67.5,67.728515625,99,[8]
Road,repeat,compound,8,0.8329552090525698,0.7958984375,0.2041015625,36900,0,20,36.0,36.03515625,55,"[8, 10008, 20008, 30008]"
Road,repeat,vertex_delete_30pct,9,0.9634352398207574,0.955078125,0.044921875,48951,0,24,47.0,47.8037109375,71,[9]
Road,repeat,vertex_delete_50pct,9,0.9005893969897453,0.8798828125,0.1201171875,35431,0,18,35.0,34.6005859375,59,[9]
Road,repeat,object_delete_30pct,9,0.9952317823890992,0.994140625,0.005859375,52756,0,29,51.0,51.51953125,74,[9]
Road,repeat,object_delete_90pct,9,0.8659621510068074,0.83203125,0.16796875,6842,0,1,7.0,6.681640625,17,[9]
Road,repeat,vertex_add_50pct,9,0.9164745205219496,0.8984375,0.1015625,103619,0,71,101.0,101.1904296875,135,[9]
Road,repeat,noise_50pct_1p4tau,9,0.8127106261399832,0.775390625,0.224609375,69346,0,40,68.0,67.720703125,104,[9]
Road,repeat,compound,9,0.8280786712108251,0.794921875,0.205078125,38941,0,21,38.0,38.0283203125,60,"[9, 10009, 20009, 30009]"
Road,repeat,vertex_delete_30pct,10,0.9692334192783872,0.9619140625,0.0380859375,49068,0,28,48.0,47.91796875,73,[10]
Road,repeat,vertex_delete_50pct,10,0.8989683518443694,0.8759765625,0.1240234375,35452,0,17,35.0,34.62109375,52,[10]
Road,repeat,object_delete_30pct,10,0.9944491628150685,0.9931640625,0.0068359375,49769,0,25,49.0,48.6025390625,74,[10]
Road,repeat,object_delete_90pct,10,0.8872170872506784,0.859375,0.140625,7747,0,1,7.0,7.5654296875,18,[10]
Road,repeat,vertex_add_50pct,10,0.921979197845428,0.904296875,0.095703125,103569,0,69,101.0,101.1416015625,138,[10]
Road,repeat,noise_50pct_1p4tau,10,0.8165233486745427,0.7822265625,0.2177734375,69350,0,43,67.0,67.724609375,104,[10]
Road,repeat,compound,10,0.8514674237909878,0.8193359375,0.1806640625,37657,0,20,36.0,36.7744140625,57,"[10, 10010, 20010, 30010]"
