dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Boundary,main,scale_1.3,0,1.0,1.0,0.0,123849,0,89,121.0,120.9462890625,199,[]
Boundary,main,scale_1.7,0,1.0,1.0,0.0,123829,0,89,121.0,120.9267578125,197,[]
Boundary,main,scale_2.1,0,1.0,1.0,0.0,123853,0,89,121.0,120.9501953125,199,[]
Boundary,main,translation_20,0,1.0,1.0,0.0,123846,0,89,121.0,120.943359375,199,[]
Boundary,main,translation_30,0,0.9992072927806908,0.9990234375,0.0009765625,123847,0,89,121.0,120.9443359375,199,[]
Boundary,main,translation_40,0,1.0,1.0,0.0,123852,0,89,121.0,120.94921875,199,[]
Boundary,main,translation_50,0,1.0,1.0,0.0,123851,0,89,121.0,120.9482421875,199,[]
Boundary,main,translation_60,0,1.0,1.0,0.0,123850,0,89,121.0,120.947265625,199,[]
Boundary,repeat,vertex_delete_30pct,1,0.9720152795189112,0.9658203125,0.0341796875,86968,0,55,85.0,84.9296875,151,[1]
Boundary,repeat,vertex_delete_50pct,1,0.8727036150462316,0.8466796875,0.1533203125,62350,0,34,60.5,60.888671875,127,[1]
Boundary,repeat,object_delete_30pct,1,0.9888888888888888,0.986328125,0.013671875,80786,0,53,79.0,78.892578125,111,[1]
Boundary,repeat,object_delete_90pct,1,0.8456955083581459,0.80859375,0.19140625,10138,0,2,10.0,9.900390625,23,[1]
Boundary,repeat,vertex_add_50pct,1,0.9121591966541976,0.892578125,0.107421875,185671,0,137,181.0,181.3193359375,259,[1]
Boundary,repeat,noise_50pct_1p4tau,1,0.8196720087199911,0.7841796875,0.2158203125,123912,0,82,121.0,121.0078125,155,[1]
Boundary,repeat,compound,1,0.8194189233566589,0.7841796875,0.2158203125,63223,0,40,62.0,61.7412109375,93,"[1, 10001, 20001, 30001]"
Boundary,repeat,vertex_delete_30pct,2,0.9638874160271648,0.9560546875,0.0439453125,86921,0,58,85.0,84.8837890625,145,[2]
Boundary,repeat,vertex_delete_50pct,2,0.8852048122808195,0.8603515625,0.1396484375,62513,0,40,61.0,61.0478515625,114,[2]
Boundary,repeat,object_delete_30pct,2,0.9872826467470138,0.984375,0.015625,78497,0,48,76.0,76.6572265625,110,[2]
Boundary,repeat,object_delete_90pct,2,0.8809523809523809,0.853515625,0.146484375,12798,0,3,12.0,12.498046875,24,[2]
Boundary,repeat,vertex_add_50pct,2,0.9162482190187664,0.8984375,0.1015625,185538,0,139,181.0,181.189453125,285,[2]
Boundary,repeat,noise_50pct_1p4tau,2,0.7972378838475043,0.7607421875,0.2392578125,123920,0,92,121.0,121.015625,155,[2]
Boundary,repeat,compound,2,0.8037251245947657,0.767578125,0.232421875,62098,0,36,61.0,60.642578125,85,"[2, 10002, 20002, 30002]"
Boundary,repeat,vertex_delete_30pct,3,0.9630284978066964,0.955078125,0.044921875,87059,0,54,85.0,85.0185546875,150,[3]
Boundary,repeat,vertex_delete_50pct,3,0.8775209658274692,0.853515625,0.146484375,62480,0,36,61.0,61.015625,128,[3]
Boundary,repeat,object_delete_30pct,3,0.9944403454588449,0.9931640625,0.0068359375,90400,0,62,87.5,88.28125,150,[3]
Boundary,repeat,object_delete_90pct,3,0.8524202710265947,0.8173828125,0.1826171875,10033,0,1,10.0,9.7978515625,31,[3]
Boundary,repeat,vertex_add_50pct,3,0.9101939206724536,0.8916015625,0.1083984375,185533,0,131,181.0,181.1845703125,270,[3]
Boundary,repeat,noise_50pct_1p4tau,3,0.8029319676658445,0.767578125,0.232421875,123915,0,87,121.0,121.0107421875,157,[3]
Boundary,repeat,compound,3,0.8269047932530507,0.7939453125,0.2060546875,69208,0,42,68.0,67.5859375,100,"[3, 10003, 20003, 30003]"
Boundary,repeat,vertex_delete_30pct,4,0.9648308750820118,0.95703125,0.04296875,86942,0,59,84.0,84.904296875,146,[4]
Boundary,repeat,vertex_delete_50pct,4,0.883036021085903,0.859375,0.140625,62329,0,39,61.0,60.8681640625,116,[4]
Boundary,repeat,object_delete_30pct,4,0.9920521281322652,0.990234375,0.009765625,90171,0,61,88.0,88.0576171875,133,[4]
Boundary,repeat,object_delete_90pct,4,0.8816504763305839,0.8564453125,0.1435546875,15679,0,4,15.0,15.3115234375,31,[4]
Boundary,repeat,vertex_add_50pct,4,0.9087864749999622,0.890625,0.109375,185408,0,141,181.0,181.0625,266,[4]
Boundary,repeat,noise_50pct_1p4tau,4,0.8358365763989465,0.80078125,0.19921875,123903,0,90,121.0,120.9990234375,156,[4]
Boundary,repeat,compound,4,0.830839054827174,0.7939453125,0.2060546875,59557,0,30,58.0,58.1611328125,90,"[4, 10004, 20004, 30004]"
Boundary,repeat,vertex_delete_30pct,5,0.9719854579638368,0.9658203125,0.0341796875,86962,0,59,84.0,84.923828125,147,[5]
Boundary,repeat,vertex_delete_50pct,5,0.8865926413116155,0.86328125,0.13671875,62339,0,37,60.0,60.8779296875,111,[5]
Boundary,repeat,object_delete_30pct,5,0.9960289083110154,0.9951171875,0.0048828125,82656,0,54,80.0,80.71875,137,[5]
Boundary,repeat,object_delete_90pct,5,0.8770819569963841,0.8486328125,0.1513671875,13220,0,2,12.5,12.91015625,35,[5]
Boundary,repeat,vertex_add_50pct,5,0.913332274964585,0.8955078125,0.1044921875,185710,0,142,181.0,181.357421875,295,[5]
Boundary,repeat,noise_50pct_1p4tau,5,0.7998659078259269,0.76171875,0.23828125,123909,0,92,121.0,121.0048828125,159,[5]
Boundary,repeat,compound,5,0.8248265285425425,0.7900390625,0.2099609375,65688,0,42,64.0,64.1484375,98,"[5, 10005, 20005, 30005]"
Boundary,repeat,vertex_delete_30pct,6,0.9728311310943004,0.966796875,0.033203125,86933,0,55,85.0,84.8955078125,142,[6]
Boundary,repeat,vertex_delete_50pct,6,0.8933723171914373,0.87109375,0.12890625,62371,0,38,61.0,60.9091796875,112,[6]
Boundary,repeat,object_delete_30pct,6,0.9968316796877464,0.99609375,0.00390625,95702,0,66,93.0,93.458984375,163,[6]
Boundary,repeat,object_delete_90pct,6,0.8825145231839787,0.853515625,0.146484375,10290,0,2,10.0,10.048828125,21,[6]
Boundary,repeat,vertex_add_50pct,6,0.9230772133307334,0.9052734375,0.0947265625,185452,0,134,180.0,181.10546875,259,[6]
Boundary,repeat,noise_50pct_1p4tau,6,0.804550880897614,0.765625,0.234375,123912,0,85,121.0,121.0078125,168,[6]
Boundary,repeat,compound,6,0.8285793326029997,0.7939453125,0.2060546875,66741,0,44,65.0,65.1767578125,102,"[6, 10006, 20006, 30006]"
Boundary,repeat,vertex_delete_30pct,7,0.9712310798918428,0.96484375,0.03515625,86963,0,55,85.0,84.9248046875,153,[7]
Boundary,repeat,vertex_delete_50pct,7,0.8892736060195996,0.8671875,0.1328125,62555,0,34,61.0,61.0888671875,111,[7]
Boundary,repeat,object_delete_30pct,7,0.997617471163186,0.9970703125,0.0029296875,89686,0,56,87.0,87.583984375,138,[7]
Boundary,repeat,object_delete_90pct,7,0.8680460783796381,0.83984375,0.16015625,11654,0,2,11.0,11.380859375,24,[7]
