profile,dataset,attack,seed,noise_mode,nc,accuracy,empty_bins
baseline,Road,no_attack,0,independent,0.9992072927806908,0.9990234375,0
baseline,Road,compound_main,0,independent,0.8287178952487311,0.7919921875,0
baseline,Road,compound,21,independent,0.8340469276257346,0.7978515625,0
baseline,Road,compound,22,independent,0.8356508640250149,0.7998046875,0
baseline,Road,compound,23,independent,0.8321184753743393,0.796875,0
baseline,Road,compound,24,independent,0.8344741686857753,0.798828125,0
baseline,Road,compound,25,independent,0.8287899232572371,0.794921875,0
baseline,Road,compound,26,independent,0.8378787599208675,0.8046875,0
baseline,Road,compound,27,independent,0.8471105154291664,0.8134765625,0
baseline,Road,compound,28,independent,0.8337342394041923,0.798828125,0
baseline,Road,compound,29,independent,0.8343966555832245,0.8017578125,0
baseline,Road,compound,30,independent,0.8405199879978168,0.8046875,0
baseline,Road,compound_main,0,correlated,0.8425477834370524,0.8076171875,0
baseline,Road,compound,21,correlated,0.8445792497207056,0.8115234375,0
baseline,Road,compound,22,correlated,0.8256554192549269,0.7890625,0
baseline,Road,compound,23,correlated,0.8372548004242951,0.8017578125,0
baseline,Road,compound,24,correlated,0.8266974504013563,0.7890625,0
baseline,Road,compound,25,correlated,0.818129561155187,0.78125,0
baseline,Road,compound,26,correlated,0.8395071949590985,0.8056640625,0
baseline,Road,compound,27,correlated,0.8514550819906958,0.818359375,0
baseline,Road,compound,28,correlated,0.8436705460214161,0.8095703125,0
baseline,Road,compound,29,correlated,0.8420666096221359,0.8076171875,0
baseline,Road,compound,30,correlated,0.8363288770079741,0.80078125,0
baseline,Road,vertex_delete_50pct,21,independent,0.9090980104482272,0.8876953125,0
baseline,Road,object_delete_90pct,21,independent,0.8786121859191045,0.8515625,1
baseline,Road,vertex_delete_50pct,22,independent,0.9007151371807748,0.8779296875,0
baseline,Road,object_delete_90pct,22,independent,0.8587645689226082,0.82421875,0
baseline,Road,vertex_delete_50pct,23,independent,0.8921094177568789,0.8681640625,0
baseline,Road,object_delete_90pct,23,independent,0.8719814495456015,0.83984375,9
baseline,Road,vertex_delete_50pct,24,independent,0.8955741045923468,0.87109375,0
baseline,Road,object_delete_90pct,24,independent,0.871633424210271,0.841796875,0
baseline,Road,vertex_delete_50pct,25,independent,0.894360885772092,0.8701171875,0
baseline,Road,object_delete_90pct,25,independent,0.8616735652992604,0.828125,2
baseline,Road,vertex_delete_50pct,26,independent,0.8837624435305916,0.857421875,0
baseline,Road,object_delete_90pct,26,independent,0.8997572580952109,0.875,0
baseline,Road,vertex_delete_50pct,27,independent,0.883582681880058,0.857421875,0
baseline,Road,object_delete_90pct,27,independent,0.875567016371113,0.8447265625,2
baseline,Road,vertex_delete_50pct,28,independent,0.8892500853447888,0.8642578125,0
baseline,Road,object_delete_90pct,28,independent,0.8973244535854886,0.873046875,1
baseline,Road,vertex_delete_50pct,29,independent,0.8917065702483481,0.8662109375,0
baseline,Road,object_delete_90pct,29,independent,0.8987386774000936,0.875,0
baseline,Road,vertex_delete_50pct,30,independent,0.8976656233969147,0.873046875,0
baseline,Road,object_delete_90pct,30,independent,0.8794547423620951,0.8505859375,2
