profile,dataset,attack,seed,noise_mode,nc,accuracy,empty_bins
baseline,Lake,no_attack,0,independent,1.0,1.0,0
baseline,Lake,compound_main,0,independent,0.8491213024464579,0.8193359375,0
baseline,Lake,compound,21,independent,0.8344741686857753,0.798828125,0
baseline,Lake,compound,22,independent,0.854898100816378,0.8232421875,0
baseline,Lake,compound,23,independent,0.8455640128110399,0.814453125,0
baseline,Lake,compound,24,independent,0.8543225527119848,0.82421875,0
baseline,Lake,compound,25,independent,0.8502454542548821,0.8203125,0
baseline,Lake,compound,26,independent,0.8448579049527639,0.8134765625,0
baseline,Lake,compound,27,independent,0.8482761156728701,0.81640625,0
baseline,Lake,compound,28,independent,0.8519413273892923,0.8203125,0
baseline,Lake,compound,29,independent,0.8441212689017957,0.810546875,0
baseline,Lake,compound,30,independent,0.8471099020921886,0.814453125,0
baseline,Lake,compound_main,0,correlated,0.8793194040728801,0.853515625,0
baseline,Lake,compound,21,correlated,0.8399820219802673,0.8056640625,0
baseline,Lake,compound,22,correlated,0.8464857621877403,0.8154296875,0
baseline,Lake,compound,23,correlated,0.855235974119758,0.8251953125,0
baseline,Lake,compound,24,correlated,0.8487118585585222,0.8154296875,0
baseline,Lake,compound,25,correlated,0.8539125638299665,0.82421875,0
baseline,Lake,compound,26,correlated,0.8341594885534729,0.80078125,0
baseline,Lake,compound,27,correlated,0.8606971743336962,0.8310546875,0
baseline,Lake,compound,28,correlated,0.8505575137031439,0.81640625,0
baseline,Lake,compound,29,correlated,0.8539864924534399,0.822265625,0
baseline,Lake,compound,30,correlated,0.8457403840156187,0.8134765625,0
baseline,Lake,vertex_delete_50pct,21,independent,0.8996636930621759,0.8779296875,0
baseline,Lake,object_delete_90pct,21,independent,0.8913174878299529,0.86328125,4
baseline,Lake,vertex_delete_50pct,22,independent,0.9222634295861488,0.9052734375,0
baseline,Lake,object_delete_90pct,22,independent,0.881228912320272,0.8525390625,4
baseline,Lake,vertex_delete_50pct,23,independent,0.9015561818272603,0.8798828125,0
baseline,Lake,object_delete_90pct,23,independent,0.8815650726465697,0.8515625,9
baseline,Lake,vertex_delete_50pct,24,independent,0.9162820124640553,0.896484375,0
baseline,Lake,object_delete_90pct,24,independent,0.8996117703392023,0.8759765625,0
baseline,Lake,vertex_delete_50pct,25,independent,0.9094319383919067,0.8896484375,0
baseline,Lake,object_delete_90pct,25,independent,0.9023871677239285,0.876953125,8
baseline,Lake,vertex_delete_50pct,26,independent,0.919170956250173,0.9013671875,0
baseline,Lake,object_delete_90pct,26,independent,0.8992865635026217,0.8759765625,1
baseline,Lake,vertex_delete_50pct,27,independent,0.9148666704859463,0.896484375,0
baseline,Lake,object_delete_90pct,27,independent,0.8964434531166532,0.87109375,11
baseline,Lake,vertex_delete_50pct,28,independent,0.9124250092667189,0.892578125,0
baseline,Lake,object_delete_90pct,28,independent,0.897140261191641,0.8720703125,4
baseline,Lake,vertex_delete_50pct,29,independent,0.8929330235596773,0.8701171875,0
baseline,Lake,object_delete_90pct,29,independent,0.9121429881975053,0.890625,3
baseline,Lake,vertex_delete_50pct,30,independent,0.9267806652469575,0.9111328125,0
baseline,Lake,object_delete_90pct,30,independent,0.9,0.876953125,1
