dataset,series,attack,seed,attack_seeds,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max
Landuse,repeat,noise_50pct_1p4tau,5,[5],0.889840233404332,0.8671875,0.1328125,43685,0,23,42.0,42.6611328125,126
Landuse,repeat,compound,5,"[5, 10005, 20005, 30005]",0.916733040043237,0.8974609375,0.1025390625,23876,0,8,22.0,23.31640625,291
Landuse,repeat,vertex_delete_30pct,6,[6],0.993662103599709,0.9921875,0.0078125,31542,0,13,30.0,30.802734375,194
Landuse,repeat,vertex_delete_50pct,6,[6],0.9565292109933521,0.9462890625,0.0537109375,24282,0,8,23.0,23.712890625,114
Landuse,repeat,object_delete_30pct,6,[6],0.9992060340153568,0.9990234375,0.0009765625,30131,0,13,29.0,29.4248046875,247
Landuse,repeat,object_delete_90pct,6,[6],0.9342860877394965,0.9189453125,0.0810546875,4188,21,0,4.0,4.08984375,34
Landuse,repeat,vertex_add_50pct,6,[6],0.9761904761904762,0.970703125,0.029296875,62925,0,39,61.0,61.4501953125,213
Landuse,repeat,noise_50pct_1p4tau,6,[6],0.892512198879911,0.869140625,0.130859375,43686,0,23,42.0,42.662109375,115
Landuse,repeat,compound,6,"[6, 10006, 20006, 30006]",0.9116971072687144,0.8916015625,0.1083984375,24724,0,9,23.0,24.14453125,289
Landuse,repeat,vertex_delete_30pct,7,[7],0.9944491628150685,0.9931640625,0.0068359375,31675,0,12,30.0,30.9326171875,194
Landuse,repeat,vertex_delete_50pct,7,[7],0.9656974321622964,0.9580078125,0.0419921875,24467,0,10,23.0,23.8935546875,122
Landuse,repeat,object_delete_30pct,7,[7],0.9992060340153568,0.9990234375,0.0009765625,30161,0,11,29.0,29.4541015625,249
Landuse,repeat,object_delete_90pct,7,[7],0.9568885443009884,0.947265625,0.052734375,4323,15,0,4.0,4.2216796875,39
Landuse,repeat,vertex_add_50pct,7,[7],0.9698902829394288,0.962890625,0.037109375,62875,0,37,61.0,61.4013671875,198
Landuse,repeat,noise_50pct_1p4tau,7,[7],0.9034458621551401,0.8818359375,0.1181640625,43668,0,21,42.0,42.64453125,122
Landuse,repeat,compound,7,"[7, 10007, 20007, 30007]",0.911061242171035,0.892578125,0.107421875,24589,0,9,23.0,24.0126953125,295
Landuse,repeat,vertex_delete_30pct,8,[8],0.9944491628150685,0.9931640625,0.0068359375,31694,0,15,30.0,30.951171875,196
Landuse,repeat,vertex_delete_50pct,8,[8],0.959622659610398,0.9501953125,0.0498046875,24505,0,9,23.0,23.9306640625,112
Landuse,repeat,object_delete_30pct,8,[8],0.9992060340153568,0.9990234375,0.0009765625,29660,0,13,28.0,28.96484375,224
Landuse,repeat,object_delete_90pct,8,[8],0.9335830444143743,0.9189453125,0.0810546875,3200,50,0,3.0,3.125,28
Landuse,repeat,vertex_add_50pct,8,[8],0.9697945483344258,0.962890625,0.037109375,62807,0,36,61.0,61.3349609375,215
Landuse,repeat,noise_50pct_1p4tau,8,[8],0.8947116215434069,0.873046875,0.126953125,43664,0,19,43.0,42.640625,131
Landuse,repeat,compound,8,"[8, 10008, 20008, 30008]",0.8996860911617734,0.876953125,0.123046875,24041,0,8,22.0,23.4775390625,285
Landuse,repeat,vertex_delete_30pct,9,[9],0.9952468916437276,0.994140625,0.005859375,31597,0,11,30.0,30.8564453125,196
Landuse,repeat,vertex_delete_50pct,9,[9],0.9507166227934207,0.939453125,0.060546875,24238,0,10,23.0,23.669921875,108
Landuse,repeat,object_delete_30pct,9,[9],0.9992060340153568,0.9990234375,0.0009765625,30702,0,13,29.0,29.982421875,236
Landuse,repeat,object_delete_90pct,9,[9],0.9332285243808327,0.91796875,0.08203125,3579,49,0,3.0,3.4951171875,27
Landuse,repeat,vertex_add_50pct,9,[9],0.9762294351155035,0.970703125,0.029296875,62957,0,32,61.0,61.4814453125,234
Landuse,repeat,noise_50pct_1p4tau,9,[9],0.8864180715112386,0.8603515625,0.1396484375,43697,0,26,42.0,42.6728515625,116
Landuse,repeat,compound,9,"[9, 10009, 20009, 30009]",0.9038879395725277,0.8828125,0.1171875,24690,0,9,23.0,24.111328125,289
Landuse,repeat,vertex_delete_30pct,10,[10],0.9952380952380953,0.994140625,0.005859375,31560,0,13,30.0,30.8203125,198
Landuse,repeat,vertex_delete_50pct,10,[10],0.9553538383504597,0.9453125,0.0546875,24206,0,7,23.0,23.638671875,131
Landuse,repeat,object_delete_30pct,10,[10],0.9992060340153568,0.9990234375,0.0009765625,29701,0,13,28.0,29.0048828125,242
Landuse,repeat,object_delete_90pct,10,[10],0.9440302094500613,0.931640625,0.068359375,4228,19,0,4.0,4.12890625,31
Landuse,repeat,vertex_add_50pct,10,[10],0.9737497899623966,0.9677734375,0.0322265625,62932,0,38,61.0,61.45703125,218
Landuse,repeat,noise_50pct_1p4tau,10,[10],0.8873299326168388,0.8642578125,0.1357421875,43705,0,20,42.0,42.6806640625,113
Landuse,repeat,compound,10,"[10, 10010, 20010, 30010]",0.8986572798468974,0.8759765625,0.1240234375,24344,0,9,23.0,23.7734375,270
