dataset,series,attack,seed,attack_seeds,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max
Building,main,object_delete_10pct,2025,[2025],0.9880556503830986,0.9853515625,0.0146484375,37267,0,12,33.0,36.3935546875,215
Building,main,object_delete_50pct,2025,[2025],0.9888724738754309,0.986328125,0.013671875,20527,0,5,19.0,20.0458984375,116
Building,main,object_delete_70pct,2025,[2025],0.9808724717621582,0.9765625,0.0234375,12216,0,1,11.0,11.9296875,77
Building,main,scale_0.1,0,[],1.0,1.0,0.0,37083,0,15,34.0,36.2138671875,207
Building,main,scale_0.9,0,[],0.9992060340153568,0.9990234375,0.0009765625,41973,0,15,35.0,40.9892578125,1274
Building,main,scale_1.3,0,[],0.9976212494588167,0.9970703125,0.0029296875,41915,0,15,34.0,40.9326171875,1347
Building,main,scale_1.7,0,[],0.9952279769488644,0.994140625,0.005859375,40908,0,15,34.0,39.94921875,976
Building,main,scale_2.1,0,[],0.9960238411119946,0.9951171875,0.0048828125,40752,0,15,34.0,39.796875,950
Building,main,translation_20,0,[],0.9960251119550004,0.9951171875,0.0048828125,39682,0,15,34.5,38.751953125,412
Building,main,translation_30,0,[],0.9960251119550004,0.9951171875,0.0048828125,39682,0,15,34.0,38.751953125,457
Building,main,translation_40,0,[],0.9952279769488644,0.994140625,0.005859375,39145,0,15,35.0,38.2275390625,255
Building,main,translation_50,0,[],0.9952279769488644,0.994140625,0.005859375,39135,0,15,35.0,38.2177734375,231
Building,main,translation_60,0,[],0.9944302029662154,0.9931640625,0.0068359375,39135,0,15,34.0,38.2177734375,270
Building,repeat,vertex_delete_30pct,1,[1],0.9752179657776225,0.9697265625,0.0302734375,32029,0,10,28.0,31.2783203125,232
Building,repeat,vertex_delete_50pct,1,[1],0.9298352049387613,0.9140625,0.0859375,26382,0,7,23.0,25.763671875,228
Building,repeat,object_delete_30pct,1,[1],0.9888585178963917,0.986328125,0.013671875,28693,0,5,26.0,28.0205078125,171
Building,repeat,object_delete_90pct,1,[1],0.9525177788959003,0.9423828125,0.0576171875,4217,26,0,4.0,4.1181640625,32
Building,repeat,vertex_add_50pct,1,[1],0.9523064499218378,0.94140625,0.05859375,59623,0,29,56.0,58.2255859375,254
Building,repeat,noise_50pct_1p4tau,1,[1],0.8910128797041537,0.8662109375,0.1337890625,42888,0,22,41.0,41.8828125,88
Building,repeat,compound,1,"[1, 10001, 20001, 30001]",0.9118392911347607,0.890625,0.109375,24714,0,5,22.0,24.134765625,465
Building,repeat,vertex_delete_30pct,2,[2],0.9760312334992159,0.970703125,0.029296875,32018,0,10,28.0,31.267578125,232
Building,repeat,vertex_delete_50pct,2,[2],0.9305811619018493,0.9150390625,0.0849609375,26403,0,7,22.0,25.7841796875,226
Building,repeat,object_delete_30pct,2,[2],0.9872521301150827,0.984375,0.015625,28630,0,10,26.0,27.958984375,169
Building,repeat,object_delete_90pct,2,[2],0.9356860325390904,0.921875,0.078125,4289,35,0,4.0,4.1884765625,24
Building,repeat,vertex_add_50pct,2,[2],0.9598431590246091,0.951171875,0.048828125,59592,0,32,56.0,58.1953125,254
Building,repeat,noise_50pct_1p4tau,2,[2],0.8739917826978953,0.8486328125,0.1513671875,42869,0,21,41.0,41.8642578125,93
Building,repeat,compound,2,"[2, 10002, 20002, 30002]",0.9084352703419326,0.888671875,0.111328125,24644,0,9,22.0,24.06640625,466
Building,repeat,vertex_delete_30pct,3,[3],0.9744607880193704,0.96875,0.03125,32111,0,7,28.0,31.3583984375,229
Building,repeat,vertex_delete_50pct,3,[3],0.9274974008434894,0.9111328125,0.0888671875,26440,0,7,23.0,25.8203125,222
Building,repeat,object_delete_30pct,3,[3],0.9880556503830986,0.9853515625,0.0146484375,28085,0,8,25.0,27.4267578125,170
Building,repeat,object_delete_90pct,3,[3],0.9433170778759,0.931640625,0.068359375,4213,37,0,4.0,4.1142578125,37
Building,repeat,vertex_add_50pct,3,[3],0.9486955207518477,0.9375,0.0625,59635,0,32,56.0,58.2373046875,248
Building,repeat,noise_50pct_1p4tau,3,[3],0.8803851853537007,0.8544921875,0.1455078125,42842,0,18,41.0,41.837890625,84
Building,repeat,compound,3,"[3, 10003, 20003, 30003]",0.9135626668592524,0.892578125,0.107421875,25512,0,9,23.0,24.9140625,463
Building,repeat,vertex_delete_30pct,4,[4],0.9760066581554422,0.970703125,0.029296875,32034,0,10,28.0,31.283203125,225
Building,repeat,vertex_delete_50pct,4,[4],0.9312325707026188,0.9150390625,0.0849609375,26378,0,9,23.0,25.759765625,215
Building,repeat,object_delete_30pct,4,[4],0.9856572155268516,0.982421875,0.017578125,28698,0,10,25.0,28.025390625,149
Building,repeat,object_delete_90pct,4,[4],0.9444455943289858,0.9326171875,0.0673828125,4167,38,0,4.0,4.0693359375,28
Building,repeat,vertex_add_50pct,4,[4],0.9451100902576202,0.9326171875,0.0673828125,59563,0,33,56.0,58.1669921875,255
Building,repeat,noise_50pct_1p4tau,4,[4],0.8864425662615842,0.86328125,0.13671875,42892,0,21,41.0,41.88671875,97
Building,repeat,compound,4,"[4, 10004, 20004, 30004]",0.913700123094389,0.8935546875,0.1064453125,24929,0,7,22.0,24.3447265625,515
Building,repeat,vertex_delete_30pct,5,[5],0.972047537627567,0.9658203125,0.0341796875,31912,0,11,28.0,31.1640625,228
Building,repeat,vertex_delete_50pct,5,[5],0.9229550171111642,0.9052734375,0.0947265625,26221,0,7,23.0,25.6064453125,224
Building,repeat,object_delete_30pct,5,[5],0.9864479554980152,0.9833984375,0.0166015625,28460,0,8,25.0,27.79296875,156
Building,repeat,object_delete_90pct,5,[5],0.9470902829840782,0.935546875,0.064453125,4105,34,0,4.0,4.0087890625,26
Building,repeat,vertex_add_50pct,5,[5],0.946780444849621,0.935546875,0.064453125,59688,0,20,56.0,58.2890625,244
Building,repeat,noise_50pct_1p4tau,5,[5],0.9037416351284987,0.8818359375,0.1181640625,42891,0,25,41.0,41.8857421875,97
Building,repeat,compound,5,"[5, 10005, 20005, 30005]",0.9112531253107379,0.890625,0.109375,24703,0,8,22.0,24.1240234375,506
Building,repeat,vertex_delete_30pct,6,[6],0.9720822085732869,0.9658203125,0.0341796875,32005,0,10,28.0,31.2548828125,231
